Inspection_ID,Inspection_Date,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Type,Results,Latitude,Longitude,Location,Facility_Type_Clean,criticalCount,seriousCount,minorCount,pass_flag,fail_flag,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ID,LICENSE_ID,ACCOUNT_NUMBER,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP_CODE,WARD,PRECINCT,WARD_PRECINCT,POLICE_DISTRICT,LICENSE_CODE,LICENSE_DESCRIPTION,BUSINESS_ACTIVITY_ID,BUSINESS_ACTIVITY,LICENSE_NUMBER,APPLICATION_TYPE,LICENSE_TERM_START_DATE,LICENSE_TERM_EXPIRATION_DATE,LICENSE_STATUS,LATITUDE,LONGITUDE,minDate,maxDate,ageAtInspection,consumption_on_premises_incidental_activity,tobacco,package_goods,outdoor_patio,public_place_of_amusement,limited_business_license,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,precipIntensity,temperatureMax,windSpeed,humidity,heat_burglary,heat_garbage,heat_sanitation,criticalFound
1134714,2012-11-09,DAVE & BUSTER'S/MAIN DINING RM,MAIN DINING RM,41916,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,6,1,0,0,0,0,0,2,1,41916-20110316,2075165,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER'S/MAIN DINING RM,1030 N CLARK ST 2ND,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41916,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,1,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134715,2012-11-09,DAVE & BUSTER/GOLF SIMULA,GOLF SIMULATOR,41918,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,0,1,0,0,0,0,0,2,1,41918-20110316,2075167,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER/GOLF SIMULA,1030 N CLARK ST 2/GOLF SIMUL,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41918,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134716,2012-11-09,DAVE & BUSTER'S/MIDWAY BAR,MIDWAY BAR,41914,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,3,1,0,0,0,0,0,2,1,41914-20110316,2075163,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER'S/MIDWAY BAR,1030 N CLARK ST 2ND,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41914,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,1,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134717,2012-11-09,DAVE & BUSTER/SPC.EVT.RM,SPECIAL EVENTS ROOM,41926,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,2,1,0,0,0,0,0,2,1,41926-20110316,2075176,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER/SPC.EVT.RM,1030 N CLARK ST 1ST,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41926,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,1,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134718,2012-11-09,DAVE & BUSTER/GOLF SIMULA,GOLF SIMULATOR,41925,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,0,1,0,0,0,0,0,2,1,41925-20110316,2075174,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER/GOLF SIMULA,1030 N CLARK ST 1ST #,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41925,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134719,2012-11-09,DAVE & BUSTER'S/EXEC. BILLIARD,EXEC. BILLIARD,41924,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,0,1,0,0,0,0,0,2,1,41924-20110316,2075173,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER'S/EXEC. BILLIARD,1030 N CLARK ST 2ND #,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41924,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134720,2012-11-09,DAVE & BUSTER'S/POOL ROOM,POOL ROOM,41923,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,0,1,0,0,0,0,0,2,1,41923-20110316,2075172,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER'S/POOL ROOM,1030 N CLARK ST 1ST #,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,NA,NA,41923,RENEW,2011-03-16,2013-03-15,AAC,41.901531983,-87.631526068,2002-05-16,2013-03-15,10.493150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134721,2012-11-09,DAVE & BUSTER'S/BAR # 1,DAVE & BUSTER'S/BAR # 1,41906,Restaurant,Risk 1 (High),1030 N CLARK ST ,CHICAGO,IL,60610,Canvass,Pass,41.90153198270401,-87.63152606805158,"(41.90153198270401, -87.63152606805158)",Restaurant,0,0,0,1,0,0,0,0,0,2,1,41906-20110316,2075161,16137,"DAVE & BUSTER'S OF ILLINOIS, INC.",DAVE & BUSTER'S,1030 N CLARK ST,CHICAGO,IL,60610,2,20,2-20,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,41906,RENEW,2011-03-16,2013-03-15,AAI,41.901531983,-87.631526068,2002-05-16,2019-03-15,10.493150684931507,1,0,0,0,1,1,0,0,0,0,0,0,0.0013066666666666667,45.57333333333333,5.956666666666667,0.7733333333333334,34.297296217099756,7.4765838242760445,29.94911729115844,0
1134722,2012-11-13,TREASURE ISLAND FOODS INC,TREASURE ISLAND,1303,Grocery Store,Risk 1 (High),75 W ELM ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.90302613678393,-87.6313487721985,"(41.90302613678393, -87.6313487721985)",Other,0,2,4,0,0,0,0,0,0,2,1,1303-20120216,2131535,85291,TREASURE ISLAND FOODS INC,TREASURE ISLAND FOODS INC,75 W ELM ST,CHICAGO,IL,60610,2,3,2-3,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1303,RENEW,2012-02-16,2014-02-15,AAI,41.903026137,-87.631348772,2002-05-16,2018-02-15,10.504109589041096,0,1,1,0,0,1,0,0,0,0,0,0,0.00593,59.346666666666664,17.783333333333335,0.6633333333333334,33.82985448775559,9.701492200709485,40.451789042802176,0
1134724,2012-11-13,HARD ROCK CAFE,HARD ROCK CAFE,51236,Restaurant,Risk 1 (High),63 W ONTARIO ST ,CHICAGO,IL,60654,Canvass,Pass,41.89312775453658,-87.63056251830054,"(41.89312775453658, -87.63056251830054)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,51236-20110516,2086077,86271,"HARD ROCK CAFE INTERNATIONAL (CHICAGO), INC.",HARD ROCK CAFE,63 W ONTARIO ST 1ST,CHICAGO,IL,60610,42,22,42-22,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,51236,RENEW,2011-05-16,2013-05-15,AAI,41.893127755,-87.630562518,2002-05-16,2019-05-15,10.504109589041096,1,0,0,1,1,0,0,0,0,0,0,0,0.00593,59.346666666666664,17.783333333333335,0.6633333333333334,23.821342709445766,3.098182063326544,37.16531364868709,0
1134728,2012-11-14,DALAL FOOD W LIQUOR INC,DALAL FOOD & LIQUOR,15137,Grocery Store,Risk 3 (Low),414 N STATE ST ,CHICAGO,IL,60610,Canvass,Pass,41.88980190256411,-87.62814677904892,"(41.88980190256411, -87.62814677904892)",Other,0,0,2,1,0,0,0,0,0,2,1,15137-20120216,2130623,6634,DALAL FOOD & LIQUOR INC,DALAL FOOD W LIQUOR INC,414 N STATE ST,CHICAGO,IL,60610,42,55,42-55,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,15137,RENEW,2012-02-16,2014-02-15,AAI,41.889801903,-87.628146779,2002-05-16,2018-02-15,10.506849315068493,0,1,1,0,0,1,0,0,0,0,0,0,0.003016666666666667,50.276666666666664,15.366666666666667,0.6233333333333334,11.166169078241378,0.4438434736263197,40.305767769057304,0
1134730,2012-11-15,"EL SOUK RESTAURANT, INC",EL SOUK RESTAURANT,1985299,Restaurant,Risk 1 (High),808 N STATE ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.896992963090405,-87.6283545053841,"(41.896992963090405, -87.6283545053841)",Restaurant,1,0,4,0,0,0,0,0,0,2,1,1985299-20120216,2133373,345676,"EL SOUK RESTAURANT, INC.","EL SOUK RESTAURANT, INC.",808 N STATE ST 1,CHICAGO,IL,60610,2,32,2-32,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1985299,RENEW,2012-02-16,2014-02-15,AAI,41.896992963,-87.628354505,2009-08-12,2016-02-15,3.263013698630137,0,0,0,0,0,0,0,0,0,0,0,0,4.6333333333333334e-4,42.196666666666665,11.166666666666666,0.6033333333333334,24.39640859618246,4.029943653562401,22.56360163249587,1
1134733,2012-11-15,THE MELTING POT,THE MELTING POT,1488797,Restaurant,Risk 1 (High),609 N DEARBORN ST ,CHICAGO,IL,60610,Canvass,Pass,41.89277892118369,-87.62953922802865,"(41.89277892118369, -87.62953922802865)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1488797-20120216,2132130,274828,FOODS BY M.E. V L.L.C.,THE MELTING POT,609 N DEARBORN ST,CHICAGO,IL,60610,42,22,42-22,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1488797,RENEW,2012-02-16,2014-02-15,AAI,41.892778921,-87.629539228,2004-06-18,2016-02-15,8.416438356164383,0,0,0,0,0,0,0,0,0,0,0,0,4.6333333333333334e-4,42.196666666666665,11.166666666666666,0.6033333333333334,20.586145411849085,2.5963110652450174,40.082427578911016,0
1134734,2012-11-16,WARREN BARR PAVILION,WARREN BARR PAVILION,1356281,Long Term Care Facility,Risk 1 (High),66 W OAK ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.90067028530576,-87.63084169588585,"(41.90067028530576, -87.63084169588585)",Other,0,1,5,0,0,0,0,0,0,2,1,1356281-20120216,2132021,263344,WARREN BARR PAVILION LLC,WARREN BARR PAVILION,66 W OAK ST,CHICAGO,IL,60610,2,20,2-20,18,1005,Long-Term Care Facility,NA,NA,1356281,RENEW,2012-02-16,2014-02-15,AAC,41.900670285,-87.630841696,2003-08-27,2014-02-15,9.23013698630137,0,0,0,0,0,0,0,0,1,0,0,0,0,43.12,7.166666666666667,0.6,25.38551505266755,6.8317521213186145,26.596531757313457,0
1134736,2012-11-16,TABLE FIFTY-TWO,TABLE FIFTY-TWO,1869952,Restaurant,Risk 1 (High),52 W ELM ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.90325604516536,-87.63050298655887,"(41.90325604516536, -87.63050298655887)",Restaurant,0,1,4,0,0,0,0,0,0,2,1,1869952-20120216,2132937,316046,"S & L ENTERTAINMENT, LLC",BLUE DOOR KITCHEN + GARDEN,52 W ELM ST 1 & 2,CHICAGO,IL,60610,2,36,2-36,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1869952,RENEW,2012-02-16,2014-02-15,AAI,41.903256045,-87.630502987,2008-08-18,2018-02-15,4.249315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,43.12,7.166666666666667,0.6,27.3947893087722,11.724708249940628,43.80897643985498,0
1134742,2012-11-20,CHICAGO q,CHICAGO q,2021329,Restaurant,Risk 1 (High),1160 N DEARBORN ST ,CHICAGO,IL,60610,Canvass,Fail,41.90367478181266,-87.63012582397081,"(41.90367478181266, -87.63012582397081)",Restaurant,0,1,5,0,1,0,1,1,7,1.0191780821917809,0,2021329-20120216,2133531,351043,1160 DEARBORN ENTERTAINMENT LLC,CHICAGO Q,1160 N DEARBORN ST 1 & 2 (MEZZ),CHICAGO,IL,60610,2,36,2-36,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2021329,RENEW,2012-02-16,2014-02-15,AAI,41.903674782,-87.630125824,2010-08-19,2018-02-15,2.2575342465753425,0,0,0,0,0,0,0,0,0,0,0,0,4.133333333333333e-4,54.21,6.87,0.6133333333333333,22.2431195177629,13.791407962425579,48.545840233829836,0
1134743,2012-11-21,BLUE AGAVE,BLUE AGAVE,36908,Restaurant,Risk 1 (High),1050 N STATE ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.901867356818784,-87.62849214526828,"(41.901867356818784, -87.62849214526828)",Restaurant,0,1,4,0,0,0,0,0,0,2,1,36908-20110416,2081425,64043,THE TEQUILLA CORPORATION,BLUE AGAVE,1050 N STATE ST 1ST #,CHICAGO,IL,60610,2,4,2-4,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,36908,RENEW,2011-04-16,2013-04-15,AAI,41.901867357,-87.628492145,2002-05-16,2019-04-15,10.526027397260274,1,1,0,0,0,0,0,0,0,0,0,0,4.133333333333333e-4,54.89000000000001,6.416666666666667,0.6466666666666666,20.675805963296888,12.641613563423267,41.39104517787098,0
1134745,2012-11-23,PANERA BREAD  # 1190,PANERA BREAD,1820895,Restaurant,Risk 1 (High),250 S WACKER DR ,CHICAGO,IL,60606,Canvass,Fail,41.87813818115573,-87.63706499520218,"(41.87813818115573, -87.63706499520218)",Restaurant,0,1,5,0,1,0,2,0,3,0.9835616438356164,0,1820895-20110416,2081700,207283,"PANERA, LLC",PANERA BREAD  # 1190,250 S WACKER DR 1ST,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1820895,RENEW,2011-04-16,2013-04-15,AAI,41.878138181,-87.637064995,2007-06-14,2019-04-15,5.449315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0.0029333333333333334,57.04,9.65,0.7733333333333333,6.649955007847478,1.2950330667369425,9.591016606541737,0
1134746,2012-11-23,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,Canvass,Pass,41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,69186-20120916,2173128,21124,KCG OF CHICAGO UNION STATION,KCG OF CHICAGO UNION STATION,225 S CANAL ST,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,69186,RENEW,2012-09-16,2014-09-15,AAI,41.878531278,-87.63942746,2001-11-16,2018-09-15,11.027397260273972,0,0,0,0,0,0,0,0,0,0,0,0,0.0029333333333333334,57.04,9.65,0.7733333333333333,7.0606663719105605,0.8907570020476504,9.13537787161895,0
1134748,2012-11-23,BABA'S VILLAGE,BABA'S VILLAGE,1816538,Restaurant,Risk 1 (High),310 S CANAL ST ,CHICAGO,IL,60606,Canvass,Pass,41.87767513582258,-87.6397012922161,"(41.87767513582258, -87.6397012922161)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1816538-20120916,2175175,315648,MID CITY RESTAURANT CORPORATION,BABA'S VILLAGE,310 S CANAL ST 1 A,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1816538,RENEW,2012-09-16,2014-09-15,AAI,41.877675136,-87.639701292,2007-06-29,2018-09-15,5.4082191780821915,0,0,0,0,0,0,0,0,0,0,0,0,0.0029333333333333334,57.04,9.65,0.7733333333333333,5.789622700524298,0.5331561339862666,8.02707815038859,0
1134749,2012-11-26,BILLY GOAT TAVERN,BILLY GOAT TAVERN,20151,Restaurant,Risk 1 (High),330 S WELLS ST ,CHICAGO,IL,60606,Canvass,Pass,41.87736776237396,-87.63385356749127,"(41.87736776237396, -87.63385356749127)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,20151-20120916,2172881,8078,"BILLY GOAT TAVERN III, INC",BILLY GOAT TAVERN,330 S WELLS ST,CHICAGO,IL,60606,42,49,42-49,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,20151,RENEW,2012-09-16,2014-09-15,AAI,41.877367762,-87.633853567,2002-05-16,2018-09-15,10.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,40.873333333333335,13.203333333333333,0.59,11.143913610934321,2.099607932759484,11.620897382985028,0
1134754,2012-11-26,EAT & DRINK,EAT & DRINK,1384193,Restaurant,Risk 1 (High),212 W RANDOLPH ST ,CHICAGO,IL,60606,Canvass,Pass,41.88457717538449,-87.63430465719458,"(41.88457717538449, -87.63430465719458)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1384193-20120916,2174383,266994,EAT & DRINK INC,EAT & DRINK,212 W RANDOLPH ST,CHICAGO,IL,60606,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1384193,RENEW,2012-09-16,2014-09-15,AAI,41.884577175,-87.634304657,2003-10-15,2014-09-15,9.123287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,40.873333333333335,13.203333333333333,0.59,15.094588641695461,0.6329313944955265,12.341657468903586,0
1134755,2012-11-26,STOCKS & BLONDES BAR & GRILLE,STOCKS & BLONDES BAR & GRILLE,1547706,Restaurant,Risk 1 (High),40 N WELLS ST ,CHICAGO,IL,60606,Canvass,Pass,41.882940596901925,-87.63400628630511,"(41.882940596901925, -87.63400628630511)",Restaurant,0,0,4,1,0,0,0,0,0,2,1,1547706-20120916,2174587,285575,"BLONDES HAVE MORE FUN, INC.",STOCKS & BLONDES BAR & GRILLE,40 N WELLS ST 1ST,CHICAGO,IL,60606,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1547706,RENEW,2012-09-16,2014-09-15,AAI,41.882940597,-87.634006286,2005-01-07,2018-09-15,7.890410958904109,0,0,0,0,0,0,0,0,0,0,0,0,0,40.873333333333335,13.203333333333333,0.59,14.591709001391944,0.713677394853597,10.32013908156542,0
1134765,2012-11-29,KEEFER'S RESTAURANT,KEEFER'S RESTAURANT,1166762,Restaurant,Risk 1 (High),20 W KINZIE ST ,CHICAGO,IL,60654,Canvass,Pass,41.889352033013864,-87.62884885027287,"(41.889352033013864, -87.62884885027287)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,1166762-20120216,2131803,217009,KEEFER'S LLC,KEEFER'S RESTAURANT,20 W KINZIE ST 1,CHICAGO,IL,60610,42,55,42-55,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1166762,RENEW,2012-02-16,2014-02-15,AAI,41.889352033,-87.62884885,2002-02-16,2016-02-15,10.791780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,38.913333333333334,8.906666666666666,0.51,7.583693536238024,0.42895216711707007,40.35883701503954,0
1134766,2012-11-29,"LAMADIA - ART OF PIZZA, LOVE OF WINE","LAMADIA - ART OF PIZZA, LOVE OF WINE",1821067,Restaurant,Risk 1 (High),59 W GRAND AVE ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.891527574142366,-87.63034188036501,"(41.891527574142366, -87.63034188036501)",Restaurant,0,1,4,0,0,0,0,0,0,2,1,1821067-20120216,2132967,317551,"LAMADIA - ART OF PIZZA, LOVE OF WINE, LLC","LAMADIA - ART OF PIZZA, LOVE OF WINE",59 W GRAND AVE,CHICAGO,IL,60610,42,22,42-22,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1821067,RENEW,2012-02-16,2014-02-15,AAI,41.891527574,-87.63034188,2007-10-10,2018-02-15,5.142465753424657,0,0,0,0,0,0,0,0,0,0,0,0,0,38.913333333333334,8.906666666666666,0.51,13.06309807336408,1.9988928305651879,50.80840532639588,0
1134767,2012-11-29,DICK'S LAST RESORT,DICK'S LAST RESORT,1869463,Restaurant,Risk 1 (High),315 N DEARBORN ST ,CHICAGO,IL,60610,Canvass,Pass w/ Conditions,41.88790616130565,-87.629394698683,"(41.88790616130565, -87.629394698683)",Restaurant,0,1,3,0,0,0,0,0,0,2,1,1869463-20120916,2175291,323266,"DICK'S LAST RESORT OF MARINA CITY, LLC",DICK'S LAST RESORT,315 N DEARBORN ST,CHICAGO,IL,60610,42,27,42-27,18,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1869463,RENEW,2012-09-16,2014-09-15,AAI,41.887906161,-87.629394699,2008-10-27,2018-09-15,4.093150684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,38.913333333333334,8.906666666666666,0.51,10.78646634666149,0.1371910813684546,30.237277157814763,0
1134769,2012-11-30,KAMEHACHI  SUSHI CAFE,KAMEHACHI  SUSHI CAFE,1645648,Restaurant,Risk 1 (High),311 S WACKER DR ,CHICAGO,IL,60606,Canvass,Pass,41.877791648104406,-87.63652434443534,"(41.877791648104406, -87.63652434443534)",Restaurant,0,0,5,1,0,0,0,0,3,1.021917808219178,0,1645648-20120916,2174784,296498,KONISAN (DT) INC.,KAMEHACHI  SUSHI CAFE,311 S WACKER DR  130,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1645648,RENEW,2012-09-16,2014-09-15,AAI,41.877791648,-87.636524344,2005-11-28,2018-09-15,7.010958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,43.51333333333333,9.223333333333334,0.5266666666666667,6.886352571418705,1.452831783921841,10.362506361064874,0
1134779,2012-12-07,TAZA,TAZA,1647924,Restaurant,Risk 1 (High),176 N FRANKLIN ST ,CHICAGO,IL,60606,Canvass,Pass,41.885248026568625,-87.63554591705974,"(41.885248026568625, -87.63554591705974)",Restaurant,0,0,4,1,0,0,0,0,3,1.093150684931507,0,1647924-20120916,2174802,297506,"TAZA KITCHEN, INC",TAZA,176 N FRANKLIN ST,CHICAGO,IL,60606,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1647924,RENEW,2012-09-16,2014-09-15,AAI,41.885248027,-87.635545917,2005-11-29,2014-09-15,7.027397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,49.330000000000005,11.186666666666667,0.61,19.66102878157898,1.2999788492024928,14.652476793625818,0
1134780,2012-12-07,SPECIALTY'S CAFE BAKERY,SPECIALTY'S CAFE BAKERY,1332657,Restaurant,Risk 1 (High),191 N WACKER DR ,CHICAGO,IL,60606,Canvass,Pass,41.88553449994189,-87.63667609147453,"(41.88553449994189, -87.63667609147453)",Restaurant,0,0,4,1,0,0,0,0,5,1.084931506849315,0,1332657-20120916,2174329,258410,SPECIALTY'S CAFE & BAKERY INC,SPECIALTY'S CAFE BAKERY,191 N WACKER DR  125,CHICAGO,IL,60606,42,9,42-9,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1332657,RENEW,2012-09-16,2014-09-15,AAI,41.8855345,-87.636676091,2003-06-23,2018-09-15,9.465753424657533,0,0,0,0,0,0,0,0,0,0,0,0,0,49.330000000000005,11.186666666666667,0.61,14.258862868685851,2.162681389987958,12.64488089582107,0
1134784,2012-12-10,"HONG'S UNION STATION, INC",65 CHINESE RESTAURANT,32361,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,Canvass,Pass,41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)",Restaurant,0,0,5,1,0,0,0,0,0,2,1,32361-20120916,2172993,14513,"HONG'S UNION STATION, INC","HONG'S UNION STATION, INC",225 S CANAL ST,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,32361,RENEW,2012-09-16,2014-09-15,AAI,41.878531278,-87.63942746,2001-11-16,2014-09-15,11.073972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0.004233333333333334,42.916666666666664,11.143333333333333,0.8166666666666668,6.492634648746841,0.651822580069141,0.8133197074628558,0
1134785,2012-12-11,SUBWAY,SUBWAY,2003053,Restaurant,Risk 1 (High),335 S FRANKLIN ST ,CHICAGO,IL,60606,Canvass,Pass w/ Conditions,41.87725919226483,-87.63504134173337,"(41.87725919226483, -87.63504134173337)",Restaurant,1,0,3,0,0,0,0,1,2,1.0520547945205478,0,2003053-20120916,2176249,348317,AAB ENTERPRISE INC.,SUBWAY,335 S FRANKLIN ST 1 1,CHICAGO,IL,60606,42,49,42-49,1,1006,Retail Food Establishment,NA,NA,2003053,RENEW,2012-09-16,2014-09-15,AAC,41.877259192,-87.635041342,2010-01-06,2014-09-15,2.9315068493150687,0,0,0,0,0,0,0,0,0,0,0,0,0.00303,40.73333333333333,12.62,0.8099999999999999,8.238446819011735,4.046007974741627,9.428398942762104,1
1134789,2012-12-12,TRI STAR CATERING,TRI STAR CATERING,46598,Catering,Risk 1 (High),150 S WACKER DR ,CHICAGO,IL,60606,Canvass,Pass,41.8794108457744,-87.63710395748413,"(41.8794108457744, -87.63710395748413)",Other,0,0,3,1,0,0,0,0,0,2,1,46598-20120916,2173068,16678,BEAU'S INC,TRI STAR CATERING,150 S WACKER DR  56,CHICAGO,IL,60606,42,12,42-12,1,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,46598,RENEW,2012-09-16,2014-09-15,AAI,41.879410846,-87.637103957,2002-11-16,2016-09-15,10.07945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0.00205,38.906666666666666,11.76,0.77,7.64629249485391,1.3708370744033378,3.4123856895153697,0
